objectid,cod_loc,localidad,estado,barriocomu,cod_polbar,shape_area,shape_len,codigo_upz,area_m2,population_x,pop_density_x,estrato_0,estrato_1,estrato_2,estrato_3,estrato_4,estrato_5,estrato_6,street_total_length,street_len_CL,street_ratio_CL,street_len_KR,street_ratio_KR,street_len_None,street_ratio_None,street_len_AK,street_ratio_AK,street_len_TV,street_ratio_TV,street_len_DG,street_ratio_DG,street_len_AC,street_ratio_AC,barrio,longitude,latitude,upz_code,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,population_y,pop_density_y,murder_rate,source,Matched_Barrio,Cantidad,murder_rate_per_1000
3461,16,Puente Aranda,SIN LEGALIZAR,milenta,160041,2.84E-05,0.025148667,43,349003.0288,4636,13283.55234,0.191629592,0,0,0.808370408,0,0,0,8494.484938,2875.45559,0.338508528,2213.146404,0.260539211,0,0,1995.482659,0.234915086,1242.384852,0.14625782,0,0,0,0,Milenta,-74.12629243,4.613209688,43,0.00750821,0.003822984,0.085394685,0.079099634,0.250982475,0.282862366,0.100396696,0.649805447,0.035019455,0.019455253,0,0.101167315,4636,13283.55234,0.000215703,2016central,milenta,1,0.215703192
3305,12,Barrios Unidos,LEGALIZADO,entrerios,120010,1.50E-05,0.021186284,21,183709.6975,2425,13200.17415,0.04448182,0,0,0,0.95551818,0,0,3629.923199,957.3819059,0.263747152,1247.22008,0.343594068,0,0,33.37273472,0.009193785,85.58000945,0.023576259,8.886825849,0.002448213,1183.886792,0.326146512,Entrerios,-74.07544973,4.680201594,21,0.001482375,0.003882563,0.150281938,0.04022825,0.144860125,0.300517938,0.13723075,0.6875,0.125,0,0,0.375,2425,13200.17415,0.000412371,2016north,entrerios,1,0.412371134
1354,19,Ciudad Bolívar,LEGALIZADO,meissen,190128,1.04E-05,0.020272333,67,127132.8896,1646,12947.08242,0.3164582,0.057208952,0.626332848,0,0,0,0,3157.563391,1046.48059,0.331420295,1414.238297,0.447889123,0,0,42.3029993,0.013397356,58.63887127,0.018570924,0,0,485.5651395,0.15377843,Meissen,-74.13616712,4.557511648,67,0.049612809,0.012897383,0.067493149,0.046987128,0.239462064,0.242802404,0.068488,1.042553191,0,0.042553191,0,0.531914894,1646,12947.08242,0.000607533,2016south,meissen,1,0.607533414
3264,3,Santa Fe,LEGALIZADO,las nieves,30027,3.84E-05,0.025296078,93,471017.1494,5951,12634.35951,0.051215826,0,0,0.948784174,0,0,0,13214.73706,6882.369076,0.520810141,5553.107291,0.420220793,0,0,0,0,641.2480041,0.048525219,0,0,0,0,Las Nieves,-74.07010737,4.611159679,93,0.011527046,0.028830345,0.110240816,0.06203731,0.182048253,0.179194989,0.077826103,2.597701149,0.218390805,0.034482759,0,0.287356322,5951,12634.35951,0.000168039,2016central,las nieves,1,0.168038985
1242,8,Kennedy,LEGALIZADO,mandalay,80185,3.83E-05,0.032333014,44,469833.8343,5847,12444.82533,0.124167969,0,0,0.130595688,0.745236343,0,0,14067.62763,3878.508466,0.275704516,4718.966827,0.335448659,0,0,364.8938205,0.025938547,71.30632837,0.005068824,818.8540593,0.058208397,2767.02597,0.19669457,Mandalay,-74.14559511,4.628543668,44,0.013743688,0.005901966,0.107671497,0.032696312,0.201918705,0.198608493,0.055181631,0.362416107,0.030201342,0.060402685,0,1.432885906,5847,12444.82533,0.000171028,2016central,mandalay,1,0.171027878
2797,13,Teusaquillo,LEGALIZADO,la soledad,130031,4.84E-05,0.029839889,101,593837.9157,6965,11728.78965,0.027724951,0,0,0,0.972275049,0,0,16647.37898,4843.65674,0.290956117,5181.572817,0.311254572,0,0,4186.362153,0.251472749,289.8563086,0.017411528,668.5243116,0.040157932,1446.871731,0.086912885,La Soledad,-74.07573781,4.629375814,101,0.033168874,0.012145822,0.100519993,0.060295794,0.25597723,0.168982781,0.170961436,0.803596127,0.034578147,0.049792531,0,0.269709544,6965,11728.78965,0.000143575,2016central,la soledad,1,0.143575018
3052,16,Puente Aranda,LEGALIZADO,remanso,160049,1.60E-05,0.028906114,40,196633.8686,2234,11361.21674,0.424665737,0,0,0.575334263,0,0,0,4594.602414,277.5757155,0.060413435,1593.815639,0.346888696,0,0,45.19899405,0.009837411,1343.244567,0.292352732,1047.248563,0.227930182,219.3826927,0.047747917,Remanso,-74.11001445,4.59976787,40,0.015015324,0.007233514,0.114832162,0.063454757,0.279745784,0.306705,0.065930568,1.162162162,0,0.135135135,0,0,2234,11361.21674,0.000447628,2016south,remanso,1,0.447627574
2949,4,San Cristóbal,SIN LEGALIZAR,s.c. el pinar,40148,2.02E-06,0.007550095,51,24735.31291,275,11117.70856,0,0,1,0,0,0,0,574.5837727,96.67346884,0.168249563,362.6615315,0.631172596,0,0,0,0,0,0,115.2487724,0.200577841,0,0,S.C. El Pinar,-74.09120816,4.537298866,51,0.022108375,0.003273792,0.077141875,0.033332208,0.2662625,0.301693375,0.075068,1.333333333,0,0,0,0.041666667,275,11117.70856,0.003636364,2016south,s.c. el pinar,1,3.636363636
857,12,Barrios Unidos,LEGALIZADO,quinta mutis,120047,1.29E-05,0.015277883,98,158580.7736,1692,10669.64148,0.263182084,0,0,0.736817916,0,0,0,3370.141815,1189.509976,0.352955466,966.3280496,0.286732162,0,0,525.1096036,0.155812317,0,0,0,0,689.1941866,0.204500055,Quinta Mutis,-74.07305949,4.653052153,98,0.008849689,0.011915018,0.107232045,0.041791586,0.225535662,0.271933833,0.093826441,1.603603604,0.040540541,0.148648649,0,0.117117117,1692,10669.64148,0.000591017,2016central,quinta mutis,1,0.591016548
2042,11,,LEGALIZADO,los andes,110334,1.10E-06,0.005235663,25,13438.87012,139,10343.13144,0,0,0,0.473545652,0.526454348,0,0,368.5936632,0,0,207.6594756,0.563383195,0,0,0,0,160.9341876,0.436616805,0,0,0,0,Los Andes,-74.06822316,4.694723334,25,0,0,0.137642286,0.132909714,0.250394429,0.282955571,0.033747,1,0.714285714,0.142857143,0,0.428571429,139,10343.13144,0.007194245,2016north,los andes,1,7.194244604
3013,12,Barrios Unidos,LEGALIZADO,siete de agosto,120061,1.97E-05,0.018038908,98,241764.2169,2495,10319.97221,0.022545671,0,0,0.977454329,0,0,0,6441.526102,2783.824473,0.432168469,2709.434334,0.420619942,0,0,882.4985963,0.137001478,0,0,65.76869861,0.010210111,0,0,Siete de Agosto,-74.07134642,4.657060803,98,0.001616472,0.000608374,0.094459459,0.048128399,0.373736101,0.161321418,0.052318189,2.034591195,0.047169811,0.075471698,0,0.254716981,2495,10319.97221,0.000400802,2016central,siete de agosto,1,0.400801603
3643,10,Engativá,LEGALIZADO,normandia,100159,4.51E-05,0.030510529,31,552912.2303,5640,10200.53399,0.073089967,0,0,0,0.926910033,0,0,16430.94738,4549.095487,0.276861424,5292.513562,0.322106415,0,0,3684.201122,0.224223293,0,0,0,0,2480.119952,0.150941993,Normandia,-74.10723735,4.667302962,31,0.034357344,0.010449288,0.115336263,0.048523742,0.175289262,0.28476456,0.116840883,0.586538462,0.092307692,0.094230769,0,0.165384615,5640,10200.53399,0.000177305,2016central,normandia,1,0.177304965
2503,11,,SIN LEGALIZAR,rincón de suba sector lagos de la frontera,110476,2.69E-06,0.00761411,28,32987.96952,335,10155.21734,0.490552904,0,0.509447096,0,0,0,0,622.5431953,505.9597742,0.812730391,75.09517171,0.120626444,0,0,0,0,0,0,41.48824937,0.066643166,0,0,Rincón de Suba Sector Lagos de la Frontera,-74.09413088,4.719243872,28,0.016150386,0.005654561,0.128475632,0.023540175,0.098573439,0.403928912,0.085817281,1.070175439,0.122807018,0.228070175,0,0.122807018,335,10155.21734,0.002985075,2016north,rincón de suba sector lagos de la frontera,1,2.985074627
2531,14,Los Mártires,LEGALIZADO,san victorino,140017,1.25E-05,0.014479855,102,152973.3227,1540,10067.11479,0,0,0.217231518,0.782768482,0,0,0,3563.627665,1019.290184,0.286026005,1560.995616,0.438035553,0,0,0,0,0,0,0,0,983.3418646,0.275938442,San Victorino,-74.08096779,4.605815513,102,0.023114795,0.007587248,0.121316479,0.039645282,0.333586889,0.214255795,0.025945709,1.299145299,0.051282051,0.162393162,0,0.205128205,1540,10067.11479,0.000649351,2016south,san victorino,1,0.649350649
402,4,San Cristóbal,LEGALIZADO,primero de mayo,40130,7.57E-06,0.0127385,33,92923.42529,909,9782.248095,0.012416944,0,0,0.987583056,0,0,0,2236.505397,1364.04626,0.609900723,870.5718368,0.389255415,0,0,0,0,0,0,1.43105034,0.00063986,0,0,Primero de Mayo,-74.0899535,4.572178504,33,0.008887342,0.01167174,0.097636233,0.061050247,0.159769521,0.320044767,0.124312151,1.917808219,0.01369863,0.082191781,0,0.287671233,909,9782.248095,0.00110011,2016south,primero de mayo,1,1.100110011
3370,16,Puente Aranda,SIN LEGALIZAR,villa sonia,160070,1.14E-05,0.015426607,41,140298.0955,1333,9501.198113,0.021006378,0,0,0.9670841,0.011909522,0,0,5816.281308,1305.793422,0.224506579,1296.01965,0.222826163,0,0,979.766311,0.16845236,595.4553059,0.102377322,439.5191369,0.075567036,1109.448445,0.19074876,Villa Sonia,-74.12606357,4.59557487,41,0.018625071,0.005673186,0.118642637,0.029794973,0.220191381,0.142253628,0.174768593,0.424778761,0.008849558,0.03539823,0,1.212389381,1333,9501.198113,0.000750188,2016south,villa sonia,1,0.750187547
3298,12,Barrios Unidos,LEGALIZADO,juan xxiii,120015,1.54E-05,0.018049365,98,189486.2957,1691,8924.128229,0.040535658,0,0,0.959464342,0,0,0,6320.259262,1878.94657,0.297289477,1585.665373,0.250886128,0,0,1026.630774,0.162434915,0,0,0,0,1822.889799,0.288420099,Juan XXIII,-74.06376871,4.667031553,98,0.012812211,0.003211711,0.093107934,0.041596337,0.299697789,0.272794886,0.024860277,0.78313253,0.042168675,0.096385542,0,0.5,1691,8924.128229,0.000591366,2016central,juan xxiii,1,0.591366056
2550,2,Chapinero,SIN LEGALIZAR,s.c. chico norte,20063,7.91E-05,0.043572941,97,970756.5747,8066,8308.983128,0.039382056,0,0,0,0,0,0.960617944,20066.31441,8511.805087,0.424183779,5223.230993,0.260298473,0,0,2568.442502,0.12799772,0,0,1060.108262,0.052830243,2052.874473,0.10230451,S.C. Chico Norte,-74.05138772,4.678123092,97,0.012791301,0.005561945,0.113770743,0.039994967,0.240678586,0.119289611,0.193403458,0.590707965,0.039823009,0.048672566,0,1.14380531,8066,8308.983128,0.000123977,2016north,s.c. chico norte,1,0.123977188
2676,2,Chapinero,LEGALIZADO,el refugio,20030,1.64E-05,0.018267874,88,200871.6927,1646,8194.285505,0.068797548,0,0,0,0,0,0.931202452,4853.353137,438.2110834,0.090290377,1988.687149,0.409755295,0,0,635.6113021,0.130963333,1245.009229,0.25652558,0,0,19.39017024,0.003995211,El Refugio,-74.04539899,4.666476777,88,0.009975248,0.028747324,0.106996162,0.026654483,0.169492876,0.139224333,0.167247457,0.244444444,0.053968254,0.085714286,0,0.095238095,1646,8194.285505,0.000607533,2016central,el refugio,1,0.607533414
3559,11,,SIN LEGALIZAR,s.c suba urbano,110534,5.81E-06,0.013944909,27,71270.15552,584,8194.173224,0,0,0.000289255,0.748362517,0,0,0.251348228,1476.604772,1.598165436,0.001082324,769.6180618,0.521207893,0,0,0,0,0,0,0,0,705.3885445,0.477709783,S.C Suba Urbano,-74.08047285,4.735327893,27,0.041217333,0.030741542,0.142031875,0.041680667,0.099380625,0.34087025,0.029772,1,0.041666667,0,0,0,584,8194.173224,0.001712329,2016north,s.c suba urbano,1,1.712328767
3260,3,Santa Fe,LEGALIZADO,san diego,30044,2.08E-05,0.022283151,91,254908.6442,2036,7987.175197,0.498327074,0,0,0.151546347,0.350126578,0,0,7738.258396,2747.656736,0.355074307,4364.69908,0.564041527,0,0,0,0,0,0,0,0,0,0,San Diego,-74.07011588,4.613907781,91,0.009595926,0.029383141,0.097782104,0.066559759,0.299678463,0.134983467,0.095212293,3.2,0.17037037,0.081481481,0,0.17037037,2036,7987.175197,0.000491159,2016central,san diego,1,0.491159136
216,12,Barrios Unidos,LEGALIZADO,polo club,120040,4.00E-05,0.034046296,98,490489.3199,3492,7119.421073,0.049376736,0,0,0,0.950623264,0,0,15361.96576,3912.653282,0.254697435,3594.791094,0.234005931,0,0,6368.531083,0.414564853,0,0,0,0,1329.156523,0.086522555,Polo Club,-74.0600484,4.677175919,98,0.016901281,0.014875198,0.15676674,0.033511552,0.054339531,0.371575385,0.111905313,0.375,0.15625,0.1875,0,0.09375,3492,7119.421073,0.000286369,2016north,polo club,1,0.286368843
2643,10,Engativá,LEGALIZADO,laureles ii,100125,4.49E-07,0.002941313,74,5510.594534,39,7077.276283,0,0,1,0,0,0,0,283.1712905,165.9689735,0.586108052,60.76954811,0.214603493,0,0,0,0,0,0,0,0,56.43276887,0.199288455,Laureles II,-74.1412739,4.707930198,74,0.0854495,0.054211167,0.036890333,0.019107,0.1051015,0.2513435,0.1562805,0,0,0,0,0,39,7077.276283,0.025641026,2016north,laureles ii,1,25.64102564
3038,14,Los Mártires,LEGALIZADO,la pepita,140011,1.88E-05,0.021732498,102,230908.7912,1326,5742.527139,0.10867483,0,0,0.89132517,0,0,0,5728.249177,2405.162561,0.419877433,3109.999122,0.542923156,0,0,0,0,0,0,0,0,213.087494,0.037199411,La Pepita,-74.09020959,4.604656788,102,0.012265952,0.002499564,0.090499044,0.0552453,0.395350855,0.180200048,0.028397194,2.49339207,0.022026432,0.039647577,0,0.22907489,1326,5742.527139,0.000754148,2016south,la pepita,1,0.754147813
2802,13,Teusaquillo,LEGALIZADO,la magdalena,130030,1.80E-05,0.017658256,101,221163.252,977,4417.551249,0.076596632,0,0,0,0.923403368,0,0,6708.95252,1975.9836,0.294529376,2672.143449,0.39829518,0,0,302.1222764,0.045032705,375.1640294,0.055919911,1383.539166,0.206222829,0,0,La Magdalena,-74.0704091,4.628175007,101,0.031148625,0.018500102,0.082025363,0.061097535,0.17539648,0.175118031,0.295237781,1.36328125,0.015625,0.04296875,0,0.15234375,977,4417.551249,0.001023541,2016central,la magdalena,1,1.023541453
3292,16,Puente Aranda,LEGALIZADO,puente aranda,160048,6.18E-05,0.034346015,111,757962.0805,2352,3103.057607,0.38521317,0,0,0.61478683,0,0,0,12735.55396,2970.661913,0.233257377,4424.297416,0.347397328,0,0,1531.355956,0.120242587,0,0,218.9578571,0.017192645,3000.989847,0.235638737,Puente Aranda,-74.10702399,4.631595196,111,0.015280908,0.014884761,0.128110974,0.037899083,0.177584001,0.257625979,0.095094866,0.769670959,0.054363376,0.223175966,0,0.110157368,2352,3103.057607,0.00042517,2016central,puente aranda,1,0.425170068
3741,11,,LEGALIZADO,san josé de bavaria,110571,0.00017462,0.064578492,17,2142180.362,4643,2167.417871,0.168831582,0,0,3.25E-05,0.021132605,0.810003295,0,19918.65516,8225.385546,0.41294884,8640.396336,0.433784122,0,0,2487.830801,0.124899537,0,0,0,0,0,0,San José De Bavaria,-74.0626022,4.763191703,17,0.005059064,0.014945234,0.287858778,0.005026737,0.028912942,0.289117386,0.197964713,0.350877193,0.076023392,0.052631579,0,0.140350877,4643,2167.417871,0.000215378,2016north,san josé de bavaria,1,0.215377988
93,6,Tunjuelito,LEGALIZADO,muzu,60014,3.68E-05,0.041110021,42,451989.043,753,1665.969588,0.924203651,0,0.075324989,0.00047136,0,0,0,2817.299478,731.5563221,0.2596658,629.4453212,0.223421516,0,0,978.2982432,0.347246805,0,0,94.78484025,0.033643864,0,0,Muzu,-74.14253041,4.580311316,42,0,0,0.1682935,0.0059165,0.0674815,0.3944845,0.0370285,1,0,0,0,0.25,753,1665.969588,0.001328021,2016south,muzu,1,1.328021248
3043,16,Puente Aranda,LEGALIZADO,los ejidos,160040,4.56E-05,0.028045511,108,559174.3298,597,1067.645577,0.798609919,0,0,0.201390081,0,0,0,10082.00794,4253.838463,0.421923737,2929.849911,0.290601825,0,0,1081.672247,0.107287383,501.1183461,0.049704221,0,0,1295.619464,0.128508078,Los Ejidos,-74.10186005,4.616759292,108,0.010855373,0.010721208,0.139841152,0.03478191,0.223145058,0.238812238,0.059106772,0.580524345,0.088014981,0.108614232,0.001872659,0.400749064,597,1067.645577,0.001675042,2016central,los ejidos,1,1.675041876
535,10,Engativá,SIN LEGALIZAR,salitre,100216,4.64E-06,0.00951378,26,56966.36876,57,1000.59037,1,0,0,0,0,0,0,967.3749674,0,0,0,0,0,0,653.565119,0.675606813,0,0,0,0,313.8098484,0.324393187,Salitre,-74.09060771,4.670624736,26,0.070333851,0.018081,0.100422128,0.03591583,0.008420106,0.368214213,0.183584213,0.595744681,0,0.14893617,0,0.191489362,57,1000.59037,0.01754386,2016central,salitre,1,17.54385965
2528,14,Los Mártires,LEGALIZADO,paloquemao,140013,5.01E-05,0.028639123,102,614344.8917,335,545.2963059,0.852841371,0,0,0.147158629,0,0,0,13861.09308,3533.219322,0.254901926,2823.432114,0.203694766,0,0,3906.262418,0.28181489,0,0,0,0,2883.258916,0.208010934,Paloquemao,-74.08710883,4.614444043,102,0.014278665,0.00613678,0.133829922,0.023844857,0.233716049,0.220032085,0.062577541,0.594356261,0.017636684,0.211640212,0,1.319223986,335,545.2963059,0.002985075,2016central,paloquemao,1,2.985074627
2891,16,Puente Aranda,LEGALIZADO,el ejido,160016,2.03E-05,0.023232986,108,249624.4252,68,272.4092402,1,0,0,0,0,0,0,8290.522707,733.4306652,0.088466155,2490.570054,0.300411704,0,0,0,0,0,0,0,0,4768.082886,0.575124519,El Ejido,-74.10207233,4.624530137,108,0.009410357,0.008155242,0.123230119,0.045001392,0.22585089,0.266492599,0.058654965,0.784140969,0.057268722,0.158590308,0,0.13215859,68,272.4092402,0.014705882,2016central,el ejido,1,14.70588235
1016,8,Kennedy,LEGALIZADO,corabastos,80078,3.81E-05,0.026361202,80,467085.5965,18,38.53683379,0.999951159,0,4.88E-05,0,0,0,0,2439.462804,157.6428441,0.06462195,154.5487763,0.063353611,0,0,568.2642151,0.232946456,334.3970072,0.137078133,1174.444423,0.481435675,0,0,Corabastos,-74.15622591,4.630445849,80,0.015159451,0.013188383,0.151028579,0.005009459,0.098752564,0.252201602,0.037296075,0.473684211,0.007518797,0.112781955,0,1.263157895,18,38.53683379,0.055555556,2016central,corabastos,1,55.55555556
1153,8,Kennedy,LEGALIZADO,las brisas_,80168,1.39E-05,0.023110335,82,171001.4451,8535,49911.85891,0.118351655,0,0.881648345,0,0,0,0,8307.824323,3236.561836,0.389579956,5060.328294,0.609103912,0,0,0,0,0,0,10.93419292,0.001316132,0,0,Las Brisas_,-74.17147149,4.640076816,82,0.000674533,0.006143367,0.085737833,0.024365733,0.268063,0.256810967,0.043868,1.5,0.033333333,0,0,0.066666667,8535,49911.85891,0,2016central,,0,0
1109,8,Kennedy,LEGALIZADO,morabia ii,80196,3.92E-06,0.008092762,48,48113.63932,2398,49840.33704,0.197848622,0,0,0.802151378,0,0,0,1938.103363,1112.606574,0.574069781,817.7279868,0.421921763,0,0,0,0,0,0,2.615165047,0.001349342,0,0,Morabia II,-74.15042307,4.605959217,48,0,0,0,0,0.5,0,0,0,0,0,0,0,2398,49840.33704,0,2016south,,0,0
659,4,San Cristóbal,LEGALIZADO,guacamayas iii sector,40066,1.49E-06,0.005692214,50,18230.76071,908,49805.93044,0.22714672,0,0.77285328,0,0,0,0,1174.341964,678.518096,0.577785787,434.5206084,0.370011991,0,0,0,0,29.23962756,0.024898733,0,0,0,0,Guacamayas III Sector,-74.09784603,4.556939086,50,0,0.015035857,0.081367714,0.037151857,0.431890286,0.129306429,0.049102143,0.571428571,0,0.285714286,0,0.285714286,908,49805.93044,0,2016south,,0,0
378,1,Usaquén,LEGALIZADO,bellavista y unicerros,10023,1.62E-06,0.005520635,14,19880.48827,990,49797.5697,0,0,0.999826072,0,0,0.000173928,0,848.5903756,274.9408456,0.323997129,468.5791543,0.552185327,0,0,0,0,0,0,45.83934369,0.054018222,0,0,Bellavista y Unicerros,-74.0228084,4.703845498,14,0.000300813,0.010544,0.04772375,0.014428063,0.479643,0.114039688,0.137850938,0.1875,0,0,0,0.0625,990,49797.5697,0,2016north,,0,0
3756,11,,LEGALIZADO,rincón de suba,110474,1.32E-05,0.025239126,28,161427.7596,8033,49762.19716,0.028619251,0,0.882459057,0.088921693,0,0,0,6243.30839,3196.010817,0.511909811,2247.044585,0.359912477,0,0,506.9594273,0.081200446,0,0,160.5036847,0.025708114,0,0,Rincón de Suba,-74.09197624,4.71939569,28,0.011979843,0.009075321,0.103762478,0.048596896,0.376571933,0.230081433,0.065033821,1.291044776,0.074626866,0.149253731,0,0.074626866,8033,49762.19716,,2016north,,0,0
3758,11,,SIN LEGALIZAR,altos de la esperanza i sector,110014,2.39E-06,0.006495664,28,29291.13619,1457,49742.01036,0,0,1,0,0,0,0,1191.832744,643.3512716,0.539799963,515.6835221,0.432681116,0,0,0,0,0,0,0,0,0,0,Altos de la Esperanza I Sector,-74.08996414,4.71838348,28,0.020916625,0.019543938,0.087973375,0.0629975,0.38017625,0.217578,0.014527188,1.9375,0,0.0625,0,0,1457,49742.01036,0,2016north,,0,0
2733,10,Engativá,SIN LEGALIZAR,engativa - urb. muisca ii,100071,1.43E-06,0.007131574,74,17592.13101,875,49738.1471,0,0,1,0,0,0,0,256.0112647,51.74519609,0.202120778,153.6922075,0.600333769,0,0,0,0,0,0,0,0,0,0,Engativa - Urb. Muisca II,-74.14071621,4.712428687,74,0.014772333,0,0.121314667,0.090807,0.218212,0.232883,0.160913333,5.666666667,0.333333333,0,0,0,875,49738.1471,0,2016north,,0,0
113,18,Rafael Uribe,LEGALIZADO,antonio morales ii,180003,2.49E-07,0.002282703,54,3059.994203,152,49673.29672,0,0,1,0,0,0,0,103.034083,0,0,0,0,0,0,0,0,94.31687963,0.915394953,8.717203396,0.084605047,0,0,Antonio Morales II,-74.11130867,4.557963102,54,0,0,0.0745035,0.117473833,0.511861,0.168873,0,1.166666667,0,0,0,0.333333333,152,49673.29672,0,2016south,,0,0
2004,11,,SIN LEGALIZAR,urb. áticos del norte,110678,1.24E-06,0.005041048,24,15220.82514,755,49603.09267,0.067538869,0,0,0,0,0.932461131,0,167.271472,39.39480886,0.235514212,36.26970344,0.216831376,0,0,91.60695972,0.547654412,0,0,0,0,0,0,Urb. Áticos del Norte,-74.06641836,4.725775618,24,0,0,0.051482333,0.093396333,0.290965667,0.181980667,0.184583,0.666666667,0,0,0,0.333333333,755,49603.09267,0,2016north,,0,0
1229,8,Kennedy,LEGALIZADO,la igualdad ii sector,80152,1.40E-06,0.008482022,44,17211.41235,852,49502.0387,0,0,0,0,1,0,0,501.7040931,0,0,0,0,0,0,71.79935933,0.14311097,429.9047337,0.85688903,0,0,0,0,La Igualdad II Sector,-74.12551948,4.621015669,44,0.0244672,0,0.061469,0.0398274,0.0909624,0.4170522,0.0952366,1.2,0,0.4,0,0.2,852,49502.0387,0,2016central,,0,0
2031,11,,LEGALIZADO,el delirio,110160,1.04E-06,0.005546909,27,12718.45206,629,49455.70397,0,0,0.965297795,0.034497852,0,0,0.000204353,488.1028409,247.1743693,0.506398137,240.9284715,0.493601863,0,0,0,0,0,0,0,0,0,0,El Delirio,-74.07960849,4.73636126,27,0.004279583,0.12968425,0.13260725,0.035223917,0.312261083,0.207833417,0.056549917,0.166666667,0,0,0,0.083333333,629,49455.70397,0,2016north,,0,0
1527,19,Ciudad Bolívar,LEGALIZADO,guaitiquia,190078,2.00E-06,0.007121727,65,24582.71438,1214,49384.29423,0.278563185,0,0.721436815,0,0,0,0,1288.167292,630.9447592,0.489800326,512.9934468,0.398235113,0,0,0,0,0,0,144.2290864,0.111964562,0,0,Guaitiquia,-74.15338726,4.575865579,65,0,0.000165879,0.097239121,0.091296212,0.404219636,0.155532061,0.000940667,2.515151515,0.121212121,0.060606061,0,0.212121212,1214,49384.29423,0,2016south,,0,0
3441,1,Usaquén,LEGALIZADO,san juan bosco,10198,2.75E-06,0.006618627,10,33775.72509,1667,49354.973,0.113751449,0,0.886248551,0,0,0,0,1154.669587,396.6309786,0.343501711,418.8193842,0.362717949,0,0,165.6901432,0.14349572,0,0,0,0,0,0,San Juan Bosco,-74.02257426,4.748383003,10,0.01262031,0.019384345,0.079734552,0.089328207,0.345078241,0.166698862,0.105047345,0.620689655,0,0.034482759,0,0.034482759,1667,49354.973,0,2016north,,0,0
3357,11,,SIN LEGALIZAR,prados de suba,110453,1.32E-06,0.004693774,27,16201.70155,797,49192.36399,0,0,0,1,0,0,0,163.733449,39.58614026,0.241771859,124.1473087,0.758228141,0,0,0,0,0,0,0,0,0,0,Prados de Suba,-74.08626122,4.742274598,27,0.138994,0.007725,0.21146,0.057487,0.290187,0.121617,0.096192,0,0,0,0,0,797,49192.36399,0,2016north,,0,0
833,1,Usaquén,LEGALIZADO,barrancas ii sector,10017,1.96E-06,0.0058191,11,24009.50562,1181,49188.85124,0,0,0,1,0,0,0,814.3606602,359.0024611,0.440839641,455.3581992,0.559160359,0,0,0,0,0,0,0,0,0,0,Barrancas II Sector,-74.0253786,4.731954691,11,0.00033525,0,0.0775445,0.09824975,0.51257725,0.0911985,0.003307,6,0,0,0,0,1181,49188.85124,0,2016north,,0,0
2879,16,Puente Aranda,SIN LEGALIZAR,bosque de los comuneros,160007,4.72E-06,0.012259489,40,57934.2153,2836,48952.07409,0,0,0,1,0,0,0,712.8622163,275.7437295,0.386812098,124.1686032,0.174183174,0,0,0,0,0,0,214.5381413,0.300953167,0,0,Bosque de los Comuneros,-74.10586058,4.608814702,40,0,0.004167333,0.059100667,0.042197,0.150332,0.361898333,0.108927,0.333333333,0,0,0,0,2836,48952.07409,0,2016south,,0,0
958,8,Kennedy,SIN LEGALIZAR,villa alsacia ciudadela,80298,3.46E-05,0.025014961,113,424296.5525,20752,48909.18835,0.040554544,0,0,0.129616308,0.829829148,0,0,5240.822325,1493.535244,0.284981087,1511.539118,0.288416402,0,0,748.1518281,0.142754664,0,0,0,0,595.6895581,0.113663376,Villa Alsacia Ciudadela,-74.12949868,4.644049416,113,0.035000949,0.002031974,0.160872128,0.030384513,0.144245359,0.262846026,0.166153744,0.948717949,0.128205128,0.102564103,0,0.358974359,20752,48909.18835,0,2016central,,0,0
1224,8,Kennedy,LEGALIZADO,floresta del sur,80127,1.02E-05,0.012973295,44,125663.0195,6143,48884.70787,0.046048517,0,0.953951483,0,0,0,0,4698.173583,1167.85586,0.248576567,2974.626569,0.63314531,0,0,555.6911532,0.118278123,0,0,0,0,0,0,Floresta del Sur,-74.1276325,4.61901018,44,0.008405319,0.000243722,0.095660556,0.067396694,0.362813264,0.218356931,0.041646903,1.277777778,0.013888889,0.166666667,0,0.055555556,6143,48884.70787,0,2016central,,0,0
2366,11,,SIN LEGALIZAR,los tulipanes,110354,5.58E-07,0.002993018,27,6840.575334,334,48826.30242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Los Tulipanes,-74.0872776,4.742640531,27,0.09510275,0.034817,0.0667105,0.0491475,0.12755725,0.17444325,0.30689875,1,0,0,0,0,334,48826.30242,0,2016north,,0,0
1433,19,Ciudad Bolívar,LEGALIZADO,colmena iii,190039,1.74E-06,0.007911152,66,21393.44921,1043,48753.2417,0.168316431,0,0.831683569,0,0,0,0,1295.008296,0,0,475.7230711,0.367351369,0,0,0,0,0,0,669.7916605,0.517210324,0,0,Colmena III,-74.14513022,4.561220504,66,0,0,0.1093475,0.05214525,0.32053625,0.2782405,0.0018065,7.25,0.25,0.25,0,0.25,1043,48753.2417,0,2016south,,0,0
