objectid,cod_loc,localidad,estado,barriocomu,cod_polbar,shape_area,shape_len,codigo_upz,area_m2,population_x,pop_density_x,estrato_0,estrato_1,estrato_2,estrato_3,estrato_4,estrato_5,estrato_6,street_total_length,street_len_CL,street_ratio_CL,street_len_KR,street_ratio_KR,street_len_None,street_ratio_None,street_len_AK,street_ratio_AK,street_len_TV,street_ratio_TV,street_len_DG,street_ratio_DG,street_len_AC,street_ratio_AC,barrio,longitude,latitude,upz_code,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,population_y,pop_density_y,murder_rate,source,Matched_Barrio,Cantidad
206,14,Los Mártires,LEGALIZADO,santa fe,140018,5.76E-05,0.031034246,102,706923.4043,7765,10984.21689,0.028669689,0,0.12734235,0.843987961,0,0,0,17911.19345,7087.425153,0.395698097,6962.026092,0.38869694,0,0,1732.099158,0.096704843,0,0,937.0014783,0.052313738,1161.548215,0.064850409,Santa Fe,-74.07722726,4.615438426,102,0.009534883,0.013016561,0.134553724,0.057856127,0.359042483,0.204049061,0.04677861,1.437116564,0.207055215,0.085889571,0,0.122699387,7765,10984.21689,0.000901481,2016central,santa fe,22
3750,11,,LEGALIZADO,bellavista,110039,6.82E-07,0.004055729,28,8366.310365,3871,462689.0267,0,0,0,0.004754589,0.010831655,0,0.984413756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bellavista,-74.0888675,4.678767941,26,0.001716469,0.000123615,0.069305969,0.081736281,0.441652896,0.227002417,0.023893365,1.885416667,0,0.052083333,0,0.322916667,3871,462689.0267,0.000774994,2016north,bellavista,22
28,1,Usaquén,LEGALIZADO,san bernardo,10187,7.82E-07,0.003642058,16,9592.693685,81,8443.926457,0,0,0,0,0,0,1,124.8422834,0,0,0,0,0,0,124.8422834,1,0,0,0,0,0,0,San Bernardo,-74.03709418,4.691362275,16,0.083321,0.007533,0.0711205,0.003836,0.124579,0.417982,0.2225375,0,0,0.5,0,0,81,8443.926457,0.160493827,2016north,san bernardo,13
3849,15,Antonio Nariño,LEGALIZADO,restrepo,150012,3.65E-05,0.026300582,38,447762.417,4996,11157.70286,0.096281355,0,0,0.903718645,0,0,0,12695.84527,6281.566196,0.494773374,5440.017296,0.428487996,0,0,0,0,597.1255963,0.04703315,260.0685504,0.02048454,0,0,Restrepo,-74.10131107,4.585136771,38,0.002660818,0.00198222,0.081988566,0.062159981,0.388952862,0.185449877,0.028262186,3.160377358,0.044025157,0.103773585,0,0.132075472,4996,11157.70286,0.00020016,2016south,restrepo,12
2336,11,,LEGALIZADO,santa rita,110608,9.55E-07,0.004300045,71,11720.64025,625,53324.73198,0,0,1,0,0,0,0,512.7213242,207.4569891,0.404619389,305.2643351,0.595380611,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,santa rita,11
617,4,San Cristóbal,LEGALIZADO,la victoria,40087,1.43E-06,0.004843069,50,17507.56178,627,35813.09653,0,0,1,0,0,0,0,617.5042821,419.5384157,0.679409727,197.9658664,0.320590273,0,0,0,0,0,0,0,0,0,0,La Victoria,-74.09194068,4.551810472,50,0,0,0.01976275,0.086467625,0.48436725,0.110173125,0.005316125,3.5,0,0.125,0,1.5,627,35813.09653,0.015948963,2016south,la victoria,11
1827,7,Bosa,LEGALIZADO,el recuerdo,70090,1.72E-05,0.0210845,86,210445.9107,9746,46311.18736,0.061491559,0.934221785,0.004286657,0,0,0,0,8616.096533,3045.185026,0.353429771,5570.911507,0.646570229,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,el recuerdo,10
1631,7,Bosa,LEGALIZADO,el recuerdo,70089,1.85E-06,0.005452955,84,22709.93998,9746,429151.2883,0,0,1,0,0,0,0,746.0841599,26.44853261,0.035449798,717.9483507,0.962288692,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,el recuerdo,10
3012,12,Barrios Unidos,LEGALIZADO,la paz,120026,2.64E-05,0.021423133,98,323843.6067,3351,10347.58732,0.017165501,0,0,0.982834499,0,0,0,8662.419856,3113.677922,0.359446664,3830.67045,0.44221713,0,0,1560.061337,0.180095327,0,0,0,0,158.0101473,0.018240878,La Paz,-74.1424977,4.709181716,74,0.027887,0,0.168352667,0.004314333,0.288597,0.301436333,0.050492333,0,0,0,0,0.333333333,3351,10347.58732,0.000298418,2016north,la paz,10
3040,14,Los Mártires,LEGALIZADO,el progreso,140005,2.27E-05,0.023431741,37,278461.5761,5348,19205.52226,0.104646781,0,0,0.895353219,0,0,0,8493.466691,3749.974703,0.441512852,3070.896346,0.361559827,0,0,243.5439137,0.028674265,364.9635054,0.042969911,3.377950497,0.000397712,850.6090464,0.100148629,El Progreso,-74.08730451,4.721678465,28,0.022295667,0,0.011353917,0.02284125,0.843975083,0.03298075,0.000879583,0.333333333,0,0,0,0,5348,19205.52226,0.000186986,2016north,el progreso,10
1009,5,Usme,SIN LEGALIZAR,s.c. centro usme,50182,6.67E-05,0.102745517,61,818727.193,3089,3772.929526,0.095517189,0.000136649,0.904346162,0,0,0,0,8299.436009,3380.880831,0.407362721,3651.504947,0.439970251,0,0,98.38738582,0.011854707,0,0,15.2869769,0.00184193,0,0,,,,,,,,,,,,,,,,,,,,,s.c. centro usme,9
229,8,Kennedy,SIN LEGALIZAR,carvajal,80041,9.19E-05,0.073666748,45,1127769.813,14557,12907.77588,0.071601739,0,0,0.928398261,0,0,0,28787.46561,10642.10015,0.369678258,13264.59199,0.460776651,0,0,2576.25607,0.089492285,373.6767386,0.012980536,0,0,1896.355311,0.06587434,Carvajal,-74.13633462,4.613792172,45,0.025545,0.005121084,0.119502463,0.046892227,0.282294216,0.240130484,0.052350375,1.239215686,0.121568627,0.078431373,0.001960784,0.170588235,14557,12907.77588,0.000618259,2016central,carvajal,9
1318,19,Ciudad Bolívar,LEGALIZADO,villa candelaria,190206,7.23E-06,0.017185927,70,88730.13399,2784,31376.03737,0.363373363,0,0.636626637,0,0,0,0,710.0858208,249.4524233,0.351298978,26.2578267,0.036978385,0,0,0,0,204.1738423,0.287534036,230.2017285,0.324188601,0,0,Villa Candelaria,-74.15231684,4.568681587,70,0.042399947,0.001859105,0.082430789,0.069352,0.221040842,0.305820789,0.119602263,0.421052632,0.052631579,0,0,0.052631579,2784,31376.03737,0.003232759,2016south,villa candelaria,9
386,10,Engativá,LEGALIZADO,alameda,100002,3.08E-06,0.007898429,74,37744.40964,2220,58816.65711,0,0,1,0,0,0,0,1795.560631,1065.008238,0.5931341,605.0090109,0.336947135,0,0,0,0,0,0,0,0,125.5433815,0.069918765,Alameda,-74.12586979,4.697160362,74,0.01402763,0.000709068,0.108189247,0.056818753,0.487337644,0.136247849,0.052879247,1.191780822,0,0.04109589,0,0.04109589,2220,58816.65711,0.00045045,2016north,alameda,9
1081,8,Kennedy,LEGALIZADO,maria paz,80186,2.99E-05,0.024959923,80,366370.2433,12444,33965.64057,0.149897302,0,0.753475217,0.096627481,0,0,0,14592.75709,3415.833494,0.234077321,4368.621242,0.299369147,0,0,1955.02467,0.133972262,2356.773664,0.161502974,2484.841771,0.170279115,0,0,Maria Paz,-74.15751157,4.636057207,80,0.04452611,0.014216247,0.073069087,0.036640653,0.206539196,0.193207187,0.012822635,0.876712329,0.03652968,0.054794521,0,0.566210046,12444,33965.64057,0.00064288,2016central,maria paz,8
3111,18,Rafael Uribe,LEGALIZADO,la playa,180067,3.19E-07,0.00304656,54,3915.46313,358,91432.35121,0,0,0.932611831,0.067388169,0,0,0,157.6755875,0,0,0,0,0,0,0,0,49.49096314,0.313878413,108.1846244,0.686121587,0,0,,,,,,,,,,,,,,,,,,,,,la playa,8
1859,7,Bosa,LEGALIZADO,san pedro,70316,5.79E-07,0.003289915,84,7108.963262,544,76523.11314,0,0,1,0,0,0,0,152.9703696,43.21597341,0.282512055,109.7543962,0.717487945,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,san pedro,8
22,4,San Cristóbal,LEGALIZADO,la playa,40083,3.04E-07,0.002524502,32,3733.852955,358,95879.51221,0,0,1,0,0,0,0,157.8542472,61.03173939,0.386633496,96.8225078,0.613366504,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,la playa,8
1798,7,Bosa,LEGALIZADO,san pedro,70315,3.24E-07,0.002496933,84,3974.713313,544,136865.217,0,0,1,0,0,0,0,205.9340913,29.00811283,0.14086115,176.9259785,0.85913885,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,san pedro,8
1678,7,Bosa,LEGALIZADO,brasilia i sector,70031,6.52E-06,0.010325218,84,79952.69047,4694,58709.71912,0.108938683,0,0.891061317,0,0,0,0,3572.737654,1486.886098,0.416175561,2046.932092,0.572930982,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,brasilia i sector,8
3033,5,Usme,LEGALIZADO,santa librada,50248,1.27E-05,0.015446902,57,156324.1076,3886,24858.60984,0.020741276,0,0.979258724,0,0,0,0,4247.672786,1889.318591,0.444789108,2268.314986,0.534013588,0,0,0,0,90.03920915,0.021197303,0,0,0,0,,,,,,,,,,,,,,,,,,,,,santa librada,7
1661,7,Bosa,LEGALIZADO,san antonio,70284,5.43E-06,0.009477314,84,66607.65596,4287,64361.97068,0,0,1,0,0,0,0,3015.407989,1201.260734,0.398374196,1814.147255,0.601625804,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,san antonio,7
890,14,Los Mártires,LEGALIZADO,la favorita,140009,2.37E-05,0.02338078,102,290439.9528,3946,13586.28509,0.000212445,0,0.675077711,0.324709844,0,0,0,7844.935361,2525.144083,0.321882076,3235.317422,0.412408423,0,0,243.9851811,0.03110098,0,0,538.9141087,0.0686958,1194.60571,0.152277317,La Favorita,-74.07878198,4.611485995,102,0.003501511,0.011742819,0.125316723,0.051132809,0.298035032,0.278829979,0.033462681,0.936170213,0.074468085,0.234042553,0,0.234042553,3946,13586.28509,0.001773948,2016central,la favorita,7
1070,8,Kennedy,LEGALIZADO,el amparo,80082,2.07E-05,0.022219851,80,253724.639,12234,48217.62699,0.0745725,0,0.9254275,0,0,0,0,10617.58337,5002.323045,0.471135744,5129.908627,0.483152187,0,0,0,0,0,0,485.351701,0.045712069,0,0,El Amparo,-74.16537403,4.627578322,80,0.002608542,0.003138854,0.067079849,0.036530349,0.515431802,0.111626365,0.002180443,2.484375,0.03125,0.145833333,0.015625,0.171875,12234,48217.62699,0.000572176,2016central,el amparo,7
1362,19,Ciudad Bolívar,LEGALIZADO,arborizadora alta,190009,9.82E-05,0.064741648,70,1205219.49,22086,18325.29277,0.544027507,0.455972493,0,0,0,0,0,43216.8379,12831.34378,0.296906123,11724.26024,0.271289174,0,0,0,0,9033.113157,0.209018373,5247.693226,0.121427052,0,0,Arborizadora Alta,-74.15293575,4.569514863,70,0.028581077,0.028019308,0.098665846,0.007442308,0.120126538,0.399678923,0.089356769,0.769230769,0.153846154,0.076923077,0,0,22086,18325.29277,0.000316943,2016south,arborizadora alta,7
2235,11,,LEGALIZADO,la gaitana,110292,2.40E-05,0.025219156,71,294478.028,14785,50207.48102,0.103351195,0,0.896648805,0,0,0,0,9411.338117,4390.287901,0.466489233,2198.184267,0.233567665,0,0,0,0,2761.614774,0.29343487,46.1273639,0.004901255,0,0,,,,,,,,,,,,,,,,,,,,,la gaitana,7
3358,6,Tunjuelito,LEGALIZADO,tunjuelito,60031,3.54E-05,0.024939467,62,434996.4574,9984,22951.91106,0.04204201,0,0.95795799,0,0,0,0,12249.45582,5487.980749,0.448018331,6282.504386,0.512880285,0,0,11.38576528,0.000929492,429.1063346,0.035030645,0,0,0,0,Tunjuelito,-74.12743943,4.561778695,62,0.011049776,0.008642171,0.073185111,0.045709811,0.355275271,0.149659361,0.00881675,1.026315789,0.065789474,0.023684211,0,0.431578947,9984,22951.91106,0.000701122,2016south,tunjuelito,7
931,18,Rafael Uribe,LEGALIZADO,diana turbay,180022,2.68E-05,0.02641595,55,328775.6676,16535,50292.65128,0.108509748,0,0.891490252,0,0,0,0,12888.91092,6012.578214,0.46649234,6439.520068,0.499617082,0,0,0,0,193.1006107,0.014981918,99.52313762,0.00772161,0,0,,,,,,,,,,,,,,,,,,,,,diana turbay,7
3432,18,Rafael Uribe,SIN LEGALIZAR,s.c molinos del sur,180136,1.34E-06,0.007417897,54,16418.12631,129,7857.169419,0,0,1,0,0,0,0,263.5287488,0,0,2.103947028,0.007983748,0,0,0,0,102.9647052,0.390715266,157.8259668,0.598894684,0,0,,,,,,,,,,,,,,,,,,,,,s.c molinos del sur,7
1638,7,Bosa,LEGALIZADO,piamonte i etapa,70222,2.01E-05,0.022885187,85,246209.146,7513,30514.7072,0.220214631,0,0.779785369,0,0,0,0,10294.46661,4239.454408,0.411818753,2144.954035,0.2083599,0,0,0,0,2641.615209,0.25660535,1239.777529,0.120431449,0,0,,,,,,,,,,,,,,,,,,,,,piamonte i etapa,7
274,19,Ciudad Bolívar,LEGALIZADO,sierra morena,190233,6.21E-05,0.055789821,69,762076.9988,12447,16332.99525,0.745850711,0.229539437,0.024344012,0.00026584,0,0,0,26599.09288,5411.627909,0.203451596,3672.754041,0.138078169,0,0,0,0,10790.65894,0.405677704,3834.793828,0.144170098,0,0,,,,,,,,,,,,,,,,,,,,,sierra morena,7
273,19,Ciudad Bolívar,LEGALIZADO,ismael perdomo,190080,2.92E-05,0.031494975,69,358324.7267,11451,31957.04663,0.067156609,3.63E-08,0.932843354,0,0,0,0,10750.18572,5971.233397,0.555453975,2614.99303,0.243250963,0,0,28.01994533,0.002606462,503.7330062,0.046858075,612.648269,0.056989552,0,0,,,,,,,,,,,,,,,,,,,,,ismael perdomo,6
2996,9,Fontibón,LEGALIZADO,santa cecilia,90124,7.66E-06,0.011595954,114,94036.20347,1810,19247.90595,0,0,0,0.962293842,0.037706158,0,0,2547.382954,1728.062633,0.678367825,687.1530705,0.269748633,0,0,0,0,132.1672507,0.051883542,0,0,0,0,Santa Cecilia,-74.12149473,4.675707238,114,0.029189143,0.016721571,0.117765571,0.067739571,0.284437286,0.171352,0.130075286,0.428571429,0,0,0,0.142857143,1810,19247.90595,0.002209945,2016north,santa cecilia,6
2800,13,Teusaquillo,LEGALIZADO,alfonso lópez,130002,2.67E-05,0.023925792,100,327130.6655,6408,19588.50293,0.025198959,0,0,0.861518144,0.113282897,0,0,7327.879173,2856.382847,0.389796663,3674.049,0.501379582,0,0,431.8994844,0.05893922,21.86796836,0.002984215,266.9231891,0.036425708,0,0,Alfonso López,-74.07291394,4.638378812,100,0.021146073,0.005421211,0.108755105,0.070565604,0.400452211,0.193028982,0.032524182,1.458181818,0.032727273,0.021818182,0,0.123636364,6408,19588.50293,,2016central,alfonso lópez,6
1464,19,Ciudad Bolívar,LEGALIZADO,bellavista lucero alto,190017,5.96E-06,0.012629727,67,73144.6038,2260,30897.69966,0.002732266,0.997267734,0,0,0,0,0,2755.725226,1421.319513,0.515769678,901.5391346,0.327151316,0,0,0,0,279.4283103,0.101399192,142.085739,0.051560198,0,0,,,,,,,,,,,,,,,,,,,,,bellavista lucero alto,6
2798,13,Teusaquillo,LEGALIZADO,palermo,130041,2.89E-05,0.024803431,101,354937.4348,5016,14132.0681,0.054983742,0,0,0.08508922,0.859927038,0,0,10188.70341,2029.187966,0.199160569,2222.343861,0.218118417,0,0,716.703651,0.070342969,1761.992512,0.172935892,1998.962896,0.196194041,1407.084888,0.138102449,Palermo,-74.07221361,4.634391073,101,0.023615162,0.015528072,0.086714133,0.052843122,0.275530614,0.167464066,0.161896968,1.319148936,0.063829787,0.082446809,0.002659574,0.196808511,5016,14132.0681,0.00099681,2016central,palermo,6
1394,19,Ciudad Bolívar,LEGALIZADO,lucero bajo,190120,1.28E-06,0.005185707,67,15745.56781,281,17846.29194,0.317324643,0,0.682675357,0,0,0,0,565.2943338,313.9587812,0.555389931,251.3355526,0.444610069,0,0,0,0,0,0,0,0,0,0,Lucero Bajo,-74.13986068,4.549278133,67,0.011681,0.0011492,0.0217158,0.1111492,0.413799,0.2332642,0.0022778,5.2,0,0,0,0.2,281,17846.29194,0.021352313,2016south,lucero bajo,6
889,14,Los Mártires,LEGALIZADO,florida,140007,8.94E-06,0.011761702,102,109662.2725,1180,10760.30957,0.078662452,0,0,0.921337548,0,0,0,4253.832819,1366.312296,0.321195579,764.6104129,0.17974623,0,0,271.3193918,0.063782335,153.6631735,0.036123463,508.5167753,0.119543197,1162.105634,0.273190246,Florida,-74.07972981,4.622028503,102,0.008305377,0.0269381,0.096937469,0.066973854,0.277350085,0.153916877,0.062998531,1.2,0.107692308,0.2,0,1.207692308,1180,10760.30957,0.000847458,2016central,florida,6
2646,10,Engativá,LEGALIZADO,el mirador,100055,7.24E-07,0.004028207,74,8880.67655,2115,238157.5309,0,0,1,0,0,0,0,457.6430869,210.7671909,0.460549273,218.759856,0.478014117,0,0,0,0,0,0,0,0,28.11604,0.06143661,,,,,,,,,,,,,,,,,,,,,el mirador,6
566,10,Engativá,SIN LEGALIZAR,bochica compartir,100013,1.35E-05,0.019742886,72,166007.2548,5087,30643.23909,0.495618052,0,0,0.504381948,0,0,0,1837.360153,417.4373935,0.227194104,617.9111119,0.336303751,0,0,174.2503816,0.094837357,0,0,448.6415208,0.244177234,179.1197457,0.097487553,Bochica Compartir,-74.10789562,4.717347829,72,0.0713472,0.007520967,0.144053067,0.024152567,0.180945267,0.200508167,0.248086067,0.466666667,0,0.033333333,0,0.133333333,5087,30643.23909,0.001179477,2016north,bochica compartir,6
760,18,Rafael Uribe,LEGALIZADO,el mirador,180031,4.75E-06,0.00920056,54,58270.03374,2115,36296.52953,0.026815331,0,0.874550453,0.098634216,0,0,0,1956.790899,13.21669166,0.006754269,11.69390502,0.005976063,0,0,0,0,872.2309901,0.445745629,959.7574674,0.490475231,0,0,,,,,,,,,,,,,,,,,,,,,el mirador,6
3037,14,Los Mártires,LEGALIZADO,voto nacional,140024,3.33E-05,0.023502579,102,408497.1906,1249,3057.548568,0.175848732,0,0,0.824151268,0,0,0,9249.706831,3193.022011,0.34520251,3939.672385,0.425924027,0,0,680.1315084,0.073530061,0,0,4.371862108,0.000472649,1319.480949,0.14265111,Voto Nacional,-74.08339473,4.603514159,102,0.015931739,0.00682444,0.088692186,0.037365527,0.300400478,0.200229711,0.020475409,2.367058824,0.049411765,0.136470588,0.002352941,0.174117647,1249,3057.548568,0.004803843,2016south,voto nacional,6
873,13,Teusaquillo,LEGALIZADO,estrella,130023,1.02E-05,0.016317054,101,124773.8362,1189,9529.241358,0.11233091,0,0,0.855541768,0.032127322,0,0,5307.343724,860.8146457,0.162193122,1073.87537,0.202337634,0,0,0,0,0,0,0,0,3309.700032,0.623607628,Estrella,-74.07690329,4.622019149,101,0.014701275,0.046510169,0.133397079,0.033259494,0.158341792,0.273142601,0.042527551,0.842696629,0.129213483,0.168539326,0,0.280898876,1189,9529.241358,0.005046257,2016central,estrella,6
1372,19,Ciudad Bolívar,LEGALIZADO,el tesorito,190066,7.06E-06,0.017239267,68,86625.9885,2092,24149.79657,0,1,0,0,0,0,0,3346.320731,1783.308921,0.532916317,1523.814717,0.455370193,0,0,0,0,7.851026668,0.002346167,6.970887887,0.00208315,0,0,,,,,,,,,,,,,,,,,,,,,el tesorito,5
2249,11,,LEGALIZADO,acacias,110001,1.05E-06,0.005349366,27,12931.79615,743,57455.28243,0,0,0.978798368,0.021201632,0,0,0,573.4642095,318.4956624,0.55538891,254.9685471,0.44461109,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,acacias,5
1818,7,Bosa,LEGALIZADO,danubio,70051,1.01E-06,0.00409182,84,12338.76617,649,52598.45197,0,0,1,0,0,0,0,594.3421134,351.324214,0.591114454,243.0178994,0.408885546,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,danubio,5
1741,7,Bosa,LEGALIZADO,la independencia,70159,6.86E-06,0.019502042,84,84217.15203,1972,23415.65765,0.163950474,0,0.836049526,0,0,0,0,2888.75342,1452.107325,0.502676108,1145.674456,0.396598217,0,0,0,0,6.929145767,0.002398663,49.80070296,0.017239513,0,0,,,,,,,,,,,,,,,,,,,,,la independencia,5
2310,11,,LEGALIZADO,altamira,110009,1.58E-05,0.019869896,27,194376.7806,451,2320.23598,0,2.21E-06,0,0,0.003147074,0,0.99685072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,altamira,5
1007,8,Kennedy,SIN LEGALIZAR,el carmelo,80083,6.51E-06,0.014173816,81,79878.63242,3333,41725.802,0.283391704,0,0.716608296,0,0,0,0,3053.873688,1388.184493,0.454565131,1665.689195,0.545434869,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,el carmelo,5
3502,18,Rafael Uribe,LEGALIZADO,gustavo restrepo,180053,4.08E-05,0.03242916,36,500477.8203,13143,26260.90401,0.145624563,0,0.035340124,0.819035313,0,0,0,17015.26775,7825.37464,0.459903115,8787.19271,0.516429882,0,0,0,0,0.27969549,1.64E-05,300.9037793,0.01768434,0,0,Gustavo Restrepo,-74.10778096,4.577539787,36,0.00604061,0.003524292,0.103929651,0.03771013,0.255458879,0.298044286,0.051623594,1.834920635,0.028571429,0.063492063,0,0.311111111,13143,26260.90401,0.000380431,2016south,gustavo restrepo,5
2901,5,Usme,SIN LEGALIZAR,el virrey,50087,2.44E-05,0.021737525,58,299635.7941,11635,38830.47429,0.246473415,0,0.753526585,0,0,0,0,11367.60575,5660.731938,0.497970467,5363.762722,0.471846301,0,0,0,0,44.49558141,0.003914244,64.04392658,0.005633898,0,0,,,,,,,,,,,,,,,,,,,,,el virrey,5
1048,8,Kennedy,LEGALIZADO,llano grande,80179,3.93E-06,0.010703972,80,48244.69713,1681,34843.20765,0.122364016,0,0.877635984,0,0,0,0,2181.438322,911.4425336,0.417817238,734.4153801,0.336665664,0,0,77.64976384,0.035595672,100.7663515,0.04619262,357.1642926,0.163728806,0,0,Llano Grande,-74.16256881,4.634138893,80,0.026676929,0,0.053393714,0.062113,0.191340214,0.193995571,0.006965786,2.428571429,0.071428571,0,0,0.428571429,1681,34843.20765,0.00297442,2016central,llano grande,5
1371,11,,LEGALIZADO,villa hermosa,110806,4.10E-06,0.012583161,27,50318.11711,3281,65205.14258,0.036932367,0,0.937916472,0.025151161,0,0,0,2341.106545,855.5257207,0.365436474,1451.44443,0.619982219,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,villa hermosa,5
767,12,Barrios Unidos,LEGALIZADO,colombia,120005,2.30E-05,0.019171938,98,282358.3263,3200,11333.11718,0,0,0,1,0,0,0,7867.338415,2777.42694,0.353032601,3070.367283,0.3902676,0,0,669.6937504,0.085123293,0,0,129.9574443,0.016518604,1070.329926,0.136047272,Colombia,-74.06613252,4.659583784,98,0.008688832,0.002036865,0.097978494,0.053487203,0.351135886,0.236649741,0.028636287,1.160839161,0.044289044,0.149184149,0,0.368298368,3200,11333.11718,0.0003125,2016central,colombia,5
1439,19,Ciudad Bolívar,LEGALIZADO,la estancia,190098,3.50E-05,0.034941598,69,429184.2621,13837,32240.23158,0.104575213,0,0.892869493,0.002555294,0,0,0,14154.92044,5070.716561,0.358229958,5059.066495,0.357406918,0,0,0,0,876.0624288,0.061891017,757.1437417,0.053489791,2096.101469,0.148082886,,,,,,,,,,,,,,,,,,,,,la estancia,5
3242,18,Rafael Uribe,LEGALIZADO,las colinas,180076,7.11E-06,0.013688669,53,87196.79356,2740,31423.17381,3.19E-05,0,0.999968079,0,0,0,0,3945.331161,1070.168497,0.271249346,1305.497584,0.330896832,0,0,0,0,477.4711941,0.121021829,867.1895214,0.219801453,0,0,,,,,,,,,,,,,,,,,,,,,las colinas,5
1476,19,Ciudad Bolívar,LEGALIZADO,villa gloria,190261,4.71E-06,0.01000988,67,57813.21103,1821,31497.99099,0.000711383,0.999288617,0,0,0,0,0,2489.357826,1490.508517,0.598752217,987.7542277,0.396790778,0,0,0,0,11.09508149,0.004457005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,villa gloria,5
1634,7,Bosa,LEGALIZADO,san jorge,70298,1.61E-06,0.005973927,84,19756.90742,1033,52285.51099,0.084877388,0,0.915122612,0,0,0,0,1160.422035,287.7602982,0.247979002,820.0248833,0.706660903,0,0,0,0,26.21723234,0.022592843,26.41962097,0.022767252,0,0,,,,,,,,,,,,,,,,,,,,,san jorge,5
891,14,Los Mártires,LEGALIZADO,ricaurte,140014,5.42E-05,0.030762073,102,664624.1019,3304,4971.231093,0.080867328,0,0,0.919132672,0,0,0,15215.05246,5130.83558,0.337221025,5664.016355,0.372264004,0,0,2054.309933,0.135018262,0,0,0,0,2365.89059,0.155496709,Ricaurte,-74.09056328,4.611560765,102,0.010433086,0.003010822,0.09213866,0.025262381,0.212399995,0.159665249,0.011770056,0.507614213,0.030456853,0.182741117,0,0.598984772,3304,4971.231093,0.001513317,2016central,ricaurte,5
2348,11,,LEGALIZADO,potosí,110433,1.51E-05,0.016665256,25,185649.146,1515,8160.554643,0.01851276,0,0,0,0.032431989,0.949055252,0,4550.683591,2097.231928,0.460860854,1648.640661,0.362284177,0,0,437.0886036,0.096048999,0,0,0,0,367.7223989,0.080805969,Potosí,-74.08045066,4.699379939,25,0.006012655,0.008338552,0.108666241,0.040530759,0.068123897,0.277452103,0.101677345,0.862068966,0.551724138,0.172413793,0,0.310344828,1515,8160.554643,0.00330033,2016north,potosí,5
3265,3,Santa Fe,LEGALIZADO,las aguas,30025,1.17E-05,0.022885608,92,143404.6216,2139,14915.83728,0.144258052,0,0.37753162,0.478210328,0,0,0,4904.016011,1601.903751,0.326651411,2559.381382,0.521894989,0,0,0,0,91.54922826,0.018668216,239.9553062,0.048930368,0,0,Las Aguas,-74.06518267,4.604578809,92,0.013538,0.065681061,0.112938348,0.047562403,0.131658884,0.195520088,0.261494856,0.856353591,0.033149171,0.060773481,0,0.08839779,2139,14915.83728,0.001870033,2016south,las aguas,4
3650,3,Santa Fe,LEGALIZADO,el triunfo,30013,6.99E-06,0.019394495,96,85791.79426,3180,37066.48203,0,0.251733348,0.748266652,0,0,0,0,2558.431041,871.1032451,0.340483379,1333.370748,0.521167358,0,0,0,0,140.157675,0.054782667,74.23958679,0.029017623,0,0,,,,,,,,,,,,,,,,,,,,,el triunfo,4
2706,4,San Cristóbal,LEGALIZADO,quindío,40132,1.12E-05,0.015598313,50,137983.3473,2280,16523.73308,0.031586466,0,0.968413534,0,0,0,0,3216.175305,1983.43173,0.616705105,1134.554602,0.352765162,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,quindío,4
1347,19,Ciudad Bolívar,LEGALIZADO,esmeralda,190070,5.66E-06,0.010396876,64,69474.26134,673,9687.04074,0.248277097,0.751722903,0,0,0,0,0,2459.459416,1182.215242,0.480680931,1017.931086,0.413884075,0,0,0,0,28.53206131,0.011600948,0,0,0,0,,,,,,,,,,,,,,,,,,,,,esmeralda,4
2542,1,Usaquén,LEGALIZADO,el codito,10073,1.14E-05,0.020752657,9,139545.419,3960,28377.85738,0,0.460869495,0.458307247,0.000119978,0.08070328,0,0,3839.3331,1776.360827,0.462674319,1864.562899,0.485647598,0,0,0,0,0,0,57.04159008,0.014857161,0,0,El Codito,-74.02364908,4.75904823,9,0.036961518,0.048496205,0.083447639,0.043777157,0.346429145,0.210564542,0.091531253,0.734939759,0,0.012048193,0,0.048192771,3960,28377.85738,0.001010101,2016north,el codito,4
